id,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,review_scores_location
2151479,t,Bedford-Stuyvesant,Brooklyn,40.68892,-73.94484,Entire home/apt,5,130,4.50
2151558,f,Greenpoint,Brooklyn,40.73229,-73.95678,Private room,1,51,5.00
2153153,f,Williamsburg,Brooklyn,40.70778154,-73.94119409,Private room,1,111,5.00
2154075,t,Bedford-Stuyvesant,Brooklyn,40.68854,-73.94664,Entire home/apt,2,150,4.51
2154567,t,Bedford-Stuyvesant,Brooklyn,40.68264,-73.92722,Entire home/apt,5,145,4.78
2155583,f,East Village,Manhattan,40.72128,-73.98008,Private room,4,75,4.54
2158171,f,Financial District,Manhattan,40.70451,-74.00671,Entire home/apt,2,575,0.00
2159193,f,Carroll Gardens,Brooklyn,40.68317,-73.99083,Entire home/apt,2,125,4.95
2164631,f,Upper East Side,Manhattan,40.77464,-73.95226,Entire home/apt,2,99,0.00
2165107,f,Upper East Side,Manhattan,40.75957,-73.9605,Entire home/apt,2,80,4.70
2165933,f,Theater District,Manhattan,40.76196,-73.98377,Entire home/apt,3,135,4.50
2171821,f,Ridgewood,Queens,40.70042,-73.9112,Private room,2,100,4.77
2175827,t,Williamsburg,Brooklyn,40.71376,-73.96125,Private room,2,153,4.94
2178294,f,Williamsburg,Brooklyn,40.71356,-73.95118,Entire home/apt,2,120,5.00
2182899,f,East Village,Manhattan,40.72581,-73.98003,Entire home/apt,2,160,4.86
2183423,f,Harlem,Manhattan,40.81313,-73.94152,Entire home/apt,6,165,4.53
2183430,f,Prospect-Lefferts Gardens,Brooklyn,40.65682,-73.96127,Private room,2,57,0.00
2185842,f,Hell's Kitchen,Manhattan,40.7598,-73.98886,Entire home/apt,2,850,0.00
2186138,f,Midtown,Manhattan,40.75764,-73.96827,Entire home/apt,3,950,0.00
2186452,f,Tribeca,Manhattan,40.71725,-74.00528,Entire home/apt,2,1500,0.00
2186699,t,Chelsea,Manhattan,40.74392,-73.9964,Entire home/apt,2,160,4.88
2189742,f,Harlem,Manhattan,40.8292,-73.94221,Private room,2,58,4.47
2191591,f,Upper East Side,Manhattan,40.78216,-73.94821,Entire home/apt,8,675,4.67
2194038,t,Fort Greene,Brooklyn,40.68541,-73.97134,Entire home/apt,4,345,4.97
2194382,f,Upper West Side,Manhattan,40.78763,-73.97837,Entire home/apt,4,300,5.00
2198970,f,Washington Heights,Manhattan,40.84643,-73.93791,Private room,3,55,4.00
2201581,f,Bedford-Stuyvesant,Brooklyn,40.69591,-73.94246,Entire home/apt,3,85,4.90
2202858,f,Fort Greene,Brooklyn,40.68966,-73.98099,Entire home/apt,3,200,5.00
2203154,f,East Village,Manhattan,40.73087,-73.98713,Entire home/apt,4,180,5.00
2204672,f,Crown Heights,Brooklyn,40.67223,-73.95019,Private room,2,150,0.00
2208545,f,Chinatown,Manhattan,40.71575,-73.99401,Entire home/apt,2,185,4.67
2209835,f,Kips Bay,Manhattan,40.74201,-73.97678,Entire home/apt,3,125,4.87
2210663,f,Upper West Side,Manhattan,40.79335,-73.97066,Entire home/apt,2,168,4.86
2211028,f,Greenpoint,Brooklyn,40.72647,-73.95672,Entire home/apt,4,225,0.00
2213680,t,Harlem,Manhattan,40.82659,-73.95314,Private room,2,65,4.00
2214323,f,Little Italy,Manhattan,40.71903,-73.99478,Entire home/apt,4,250,4.93
2214689,t,Williamsburg,Brooklyn,40.71547,-73.94085,Private room,2,70,4.92
2215157,f,Harlem,Manhattan,40.82621,-73.94424,Entire home/apt,3,250,0.00
2216470,f,Bushwick,Brooklyn,40.70039,-73.92867,Private room,1,145,0.00
2219294,f,Upper West Side,Manhattan,40.78835,-73.97257,Entire home/apt,2,70,0.00
2220959,f,Gramercy,Manhattan,40.73793,-73.98229,Entire home/apt,2,749,0.00
2221852,f,Washington Heights,Manhattan,40.83518,-73.94695,Private room,2,55,4.89
2223247,f,Upper East Side,Manhattan,40.77133,-73.95398,Entire home/apt,4,220,4.95
2227377,f,Gramercy,Manhattan,40.73546,-73.98118,Entire home/apt,4,650,0.00
2228296,f,Midtown,Manhattan,40.76402,-73.9777,Entire home/apt,2,750,0.00
2228840,f,Bushwick,Brooklyn,40.70036,-73.92473,Entire home/apt,3,105,4.60
2230762,f,Harlem,Manhattan,40.80794,-73.95485,Private room,2,95,5.00
2231814,f,Williamsburg,Brooklyn,40.70986,-73.94186,Entire home/apt,9,1200,0.00
2232600,f,East Village,Manhattan,40.73192,-73.98819,Entire home/apt,2,700,4.88
2236458,f,Astoria,Queens,40.76276,-73.92137,Entire home/apt,2,65,5.00
2238300,f,Bushwick,Brooklyn,40.70437,-73.91371,Entire home/apt,2,95,4.00
2238389,f,Sunset Park,Brooklyn,40.66264,-73.98996,Entire home/apt,7,290,4.85
2238435,f,Harlem,Manhattan,40.81145,-73.94593,Entire home/apt,1,100,0.00
2240661,f,Upper East Side,Manhattan,40.77061,-73.95788,Entire home/apt,4,180,5.00
2243266,f,Bensonhurst,Brooklyn,40.60987,-73.9981,Entire home/apt,3,43,0.00
2243321,f,Bensonhurst,Brooklyn,40.60957,-73.99824,Entire home/apt,2,51,4.58
2243548,t,Lower East Side,Manhattan,40.72073,-73.99019,Entire home/apt,2,350,5.00
2243633,f,West Village,Manhattan,40.74064,-74.02759,Entire home/apt,5,526,4.88
2243687,f,Tribeca,Manhattan,40.72365,-74.03602,Entire home/apt,3,319,4.50
2243699,f,Chinatown,Manhattan,40.7171,-73.99905,Entire home/apt,16,5250,0.00
2243769,f,Morningside Heights,Manhattan,40.80187,-73.96054,Entire home/apt,6,1500,0.00
2246112,f,Upper East Side,Manhattan,40.78158,-73.94808,Entire home/apt,2,110,5.00
2247803,f,Crown Heights,Brooklyn,40.67086,-73.94563,Entire home/apt,2,114,4.65
2248580,f,Greenwich Village,Manhattan,40.73364,-73.99708,Entire home/apt,4,1000,0.00
2249464,f,Prospect-Lefferts Gardens,Brooklyn,40.66244,-73.94514,Entire home/apt,2,85,4.54
2249928,f,Upper West Side,Manhattan,40.78583,-73.9771,Entire home/apt,5,1000,0.00
2250790,f,Upper West Side,Manhattan,40.79726,-73.96885,Private room,1,75,5.00
2251009,f,East Village,Manhattan,40.72865,-73.98849,Private room,2,129,5.00
2253162,f,Clinton Hill,Brooklyn,40.68434,-73.96536,Entire home/apt,2,96,5.00
2254388,f,Upper East Side,Manhattan,40.77923,-73.94932,Entire home/apt,3,175,4.50
2254817,t,Upper East Side,Manhattan,40.77077,-73.9599,Entire home/apt,2,125,4.91
2254851,f,Greenpoint,Brooklyn,40.72736,-73.94028,Entire home/apt,4,169,4.75
2255549,f,Chelsea,Manhattan,40.7428,-73.99748,Entire home/apt,2,189,4.95
2257064,f,Williamsburg,Brooklyn,40.71252,-73.96229,Private room,2,75,5.00
2257080,f,Hell's Kitchen,Manhattan,40.75386,-73.99289,Entire home/apt,2,350,0.00
2259719,f,SoHo,Manhattan,40.72527,-74.00228,Entire home/apt,2,200,0.00
2260029,f,Williamsburg,Brooklyn,40.71106,-73.94939,Private room,2,70,0.00
2260042,f,Astoria,Queens,40.76619,-73.91724,Shared room,1,65,0.00
2261018,f,Murray Hill,Manhattan,40.74773,-73.97614,Entire home/apt,2,175,4.87
2261367,f,Sea Gate,Brooklyn,40.57601,-74.01072,Entire home/apt,16,2029,4.82
2262868,f,Upper West Side,Manhattan,40.79422,-73.97407,Entire home/apt,3,150,5.00
2263265,f,Harlem,Manhattan,40.80104,-73.95269,Private room,2,49,4.66
2266468,f,Greenpoint,Brooklyn,40.72734,-73.94058,Entire home/apt,6,199,5.00
2267006,f,Greenpoint,Brooklyn,40.72718,-73.94193,Entire home/apt,4,169,5.00
2267177,t,Sunset Park,Brooklyn,40.65318,-74.00529,Private room,2,62,4.78
2267692,f,Greenpoint,Brooklyn,40.72542,-73.94072,Entire home/apt,3,169,4.67
2269104,t,Jamaica,Queens,40.71053,-73.79014,Entire home/apt,3,120,4.45
2271504,f,Clinton Hill,Brooklyn,40.68799,-73.9652,Entire home/apt,7,6500,0.00
2271792,f,Upper West Side,Manhattan,40.78364,-73.97752,Entire home/apt,2,150,4.89
2272739,f,Greenwich Village,Manhattan,40.73423,-73.99873,Entire home/apt,3,199,5.00
2273613,f,Gowanus,Brooklyn,40.67718,-73.99145,Entire home/apt,2,115,4.87
2273733,f,West Village,Manhattan,40.73528,-73.99889,Private room,2,175,5.00
2274084,f,Kips Bay,Manhattan,40.74215,-73.98018,Entire home/apt,3,2750,0.00
2279335,f,Williamsburg,Brooklyn,40.71947,-73.9552,Entire home/apt,2,250,3.67
2281142,f,East Village,Manhattan,40.73323,-73.98859,Entire home/apt,4,3750,0.00
2281147,t,Midtown,Manhattan,40.76267,-73.97997,Private room,3,275,4.98
2282085,f,Williamsburg,Brooklyn,40.7195,-73.95964,Entire home/apt,6,500,0.00
2283143,f,Upper West Side,Manhattan,40.78249,-73.98537,Entire home/apt,6,800,0.00
2284454,f,Upper East Side,Manhattan,40.76904,-73.95435,Entire home/apt,8,1600,0.00
2284484,f,Upper West Side,Manhattan,40.79767,-73.97035,Entire home/apt,2,80,0.00
2284809,f,Bushwick,Brooklyn,40.69988,-73.92585,Private room,2,49,4.50
2289612,t,Midtown,Manhattan,40.74602,-73.98019,Private room,2,120,4.90
2291507,f,Williamsburg,Brooklyn,40.71558,-73.94881,Private room,2,73,0.00
2291893,t,Crown Heights,Brooklyn,40.66471,-73.95509,Entire home/apt,2,95,4.75
2292366,f,Upper East Side,Manhattan,40.78115,-73.95242,Entire home/apt,2,115,4.90
2294594,f,Midtown,Manhattan,40.76486,-73.97885,Private room,2,600,0.00
2294663,f,Hell's Kitchen,Manhattan,40.75786,-73.99485,Entire home/apt,2,800,0.00
2296024,f,Spuyten Duyvil,Bronx,40.88489,-73.91597,Entire home/apt,6,291,4.57
2297029,f,Hell's Kitchen,Manhattan,40.7631,-73.99009,Entire home/apt,4,200,4.33
2298373,f,Rego Park,Queens,40.73068,-73.85823,Entire home/apt,4,179,4.86
2298731,f,Hell's Kitchen,Manhattan,40.75639,-73.99728,Entire home/apt,2,165,4.88
2298759,f,Hell's Kitchen,Manhattan,40.76774,-73.98503,Entire home/apt,4,425,0.00
2299633,f,Theater District,Manhattan,40.76096,-73.98646,Entire home/apt,4,975,0.00
2301258,f,Park Slope,Brooklyn,40.67097,-73.97446,Entire home/apt,10,450,4.85
2303583,f,Hell's Kitchen,Manhattan,40.76367,-73.99241,Entire home/apt,4,150,4.82
2309363,f,Upper West Side,Manhattan,40.78226,-73.97585,Entire home/apt,4,650,4.90
2310008,f,Chinatown,Manhattan,40.71627,-73.99435,Private room,1,75,4.25
2310594,t,Williamsburg,Brooklyn,40.70943,-73.94011,Entire home/apt,1,110,4.48
2314392,f,Upper West Side,Manhattan,40.77975,-73.9827,Entire home/apt,1,200,4.90
2314398,t,Cobble Hill,Brooklyn,40.68648,-73.99454,Entire home/apt,4,195,4.98
2314553,f,Greenpoint,Brooklyn,40.72735,-73.94015,Entire home/apt,3,139,4.67
2320028,f,Midtown,Manhattan,40.75808,-73.97088,Private room,2,143,4.70
2329047,f,Upper West Side,Manhattan,40.77878,-73.97856,Entire home/apt,5,400,0.00
2330961,t,Chelsea,Manhattan,40.76063,-74.02827,Private room,3,200,4.87
2333141,f,Crown Heights,Brooklyn,40.67026,-73.92587,Entire home/apt,4,80,3.67
2334411,t,Harlem,Manhattan,40.80921,-73.94334,Entire home/apt,4,101,4.68
2339096,f,Lower East Side,Manhattan,40.71525,-73.98929,Private room,2,71,4.78
2344869,f,Carroll Gardens,Brooklyn,40.67876,-74.00087,Entire home/apt,6,199,0.00
2345266,f,Williamsburg,Brooklyn,40.70871,-73.95367,Private room,1,55,4.75
2346106,f,Greenpoint,Brooklyn,40.73382,-73.95836,Private room,3,100,4.63
2346416,f,Astoria,Queens,40.763588,-73.925919,Private room,2,54,4.87
2349715,t,Crown Heights,Brooklyn,40.67226,-73.92759,Entire home/apt,7,228,4.47
2349737,f,Rego Park,Queens,40.73191,-73.86641,Entire home/apt,5,296,4.44
2350883,f,Williamsburg,Brooklyn,40.71493,-73.95654,Private room,2,59,0.00
2356082,f,West Village,Manhattan,40.73011,-74.00332,Entire home/apt,2,200,5.00
2362306,f,Flatbush,Brooklyn,40.65164,-73.96032,Private room,1,65,4.75
2365792,f,Bedford-Stuyvesant,Brooklyn,40.694,-73.93453,Private room,2,73,4.48
2367089,f,Upper East Side,Manhattan,40.77925,-73.95193,Entire home/apt,3,155,4.84
2371632,f,Ozone Park,Queens,40.67867,-73.84136,Entire home/apt,2,85,4.78
2373238,t,Hell's Kitchen,Manhattan,40.75937,-73.99161,Entire home/apt,2,215,4.99
2374228,t,Crown Heights,Brooklyn,40.67403,-73.94139,Entire home/apt,5,130,4.44
2380028,t,Rockaway Park,Queens,40.58122,-73.84046,Entire home/apt,5,250,4.50
2380403,f,Crown Heights,Brooklyn,40.67726,-73.9491,Private room,1,107,0.00
2385779,f,Bedford-Stuyvesant,Brooklyn,40.68825,-73.93647,Entire home/apt,5,143,4.16
2392814,f,Lower East Side,Manhattan,40.7202,-73.98569,Private room,2,75,0.00
2396867,f,Harlem,Manhattan,40.82035,-73.95691,Private room,2,40,4.25
2399434,f,Bushwick,Brooklyn,40.69893,-73.92842,Private room,2,62,4.68
2400614,f,Williamsburg,Brooklyn,40.71949,-73.9404,Entire home/apt,2,195,4.83
2404708,f,Williamsburg,Brooklyn,40.72172,-73.96155,Entire home/apt,3,250,4.91
2405505,f,West Village,Manhattan,40.73637,-74.00259,Entire home/apt,4,600,5.00
2410819,f,East Village,Manhattan,40.73002,-73.9801,Private room,1,100,5.00
2415563,t,Crown Heights,Brooklyn,40.66873,-73.95618,Private room,3,70,4.71
2416191,f,Williamsburg,Brooklyn,40.7186,-73.9451,Private room,2,70,0.00
2424342,f,Greenpoint,Brooklyn,40.7313,-73.95667,Private room,2,109,4.76
2425222,f,Tribeca,Manhattan,40.71984,-74.01018,Entire home/apt,2,110,5.00
2425871,f,Tribeca,Manhattan,40.7159,-74.00834,Private room,2,500,0.00
2430828,t,Washington Heights,Manhattan,40.83477,-73.94257,Private room,2,137,4.77
2432545,f,Bushwick,Brooklyn,40.69326,-73.92124,Entire home/apt,3,81,4.12
2432622,t,Greenpoint,Brooklyn,40.72358,-73.95426,Entire home/apt,4,325,5.00
2435198,t,Soundview,Bronx,40.82414,-73.8596,Private room,2,69,4.84
2440173,f,Hell's Kitchen,Manhattan,40.76453,-73.99515,Entire home/apt,4,100,4.17
2442276,f,Midtown,Manhattan,40.74615,-73.98295,Entire home/apt,3,148,5.00
2446361,f,Flatbush,Brooklyn,40.64981,-73.96219,Private room,1,39,0.00
2447460,f,East Harlem,Manhattan,40.79911,-73.94446,Entire home/apt,4,132,5.00
2447868,f,Morningside Heights,Manhattan,40.80543,-73.96516,Entire home/apt,1,60,4.82
2451110,f,Greenwich Village,Manhattan,40.72876,-73.99614,Entire home/apt,4,449,4.93
2451647,t,East Village,Manhattan,40.72399,-73.97777,Private room,1,109,4.74
2454507,f,Financial District,Manhattan,40.70867,-74.00499,Entire home/apt,2,130,4.83
2459587,f,East Harlem,Manhattan,40.78508,-73.94753,Entire home/apt,4,180,0.00
2459916,f,Bedford-Stuyvesant,Brooklyn,40.6895,-73.93329,Private room,1,18,0.00
2461439,f,Lower East Side,Manhattan,40.72074,-73.98944,Entire home/apt,3,122,4.69
2465259,f,Washington Heights,Manhattan,40.84351038,-73.94310221,Private room,2,75,4.50
2465699,f,Harlem,Manhattan,40.79929,-73.95259,Private room,1,92,4.75
2467377,f,Bay Terrace,Queens,40.78736,-73.77856,Private room,1,90,4.86
2467879,f,Williamsburg,Brooklyn,40.71811,-73.95991,Private room,2,90,0.00
2468186,f,Upper West Side,Manhattan,40.79729,-73.96324,Entire home/apt,4,200,4.75
2471108,f,Boerum Hill,Brooklyn,40.68814,-73.98864,Entire home/apt,2,160,4.71
2473861,t,Harlem,Manhattan,40.80685,-73.94461,Entire home/apt,7,240,4.61
2477138,f,Ozone Park,Queens,40.67948,-73.85335,Private room,2,30,0.00
2478933,t,Rego Park,Queens,40.73392,-73.85875,Private room,2,160,5.00
2482036,f,Chelsea,Manhattan,40.74329,-74.00169,Entire home/apt,3,200,4.99
2484057,f,Williamsburg,Brooklyn,40.70675,-73.95593,Entire home/apt,4,106,5.00
2485774,t,Williamsburg,Brooklyn,40.71298,-73.94356,Entire home/apt,2,168,4.85
2488022,t,Harlem,Manhattan,40.81555,-73.95338,Private room,1,100,4.70
2489350,f,Hell's Kitchen,Manhattan,40.78067,-74.01394,Entire home/apt,4,75,4.80
2489615,f,Bushwick,Brooklyn,40.70613,-73.92516,Entire home/apt,3,150,4.46
2489920,f,Flatlands,Brooklyn,40.62492,-73.94233,Entire home/apt,2,90,4.05
2493039,f,Chelsea,Manhattan,40.74864,-73.99664,Private room,2,119,4.97
2493176,f,Upper East Side,Manhattan,40.77574,-73.9524,Entire home/apt,2,128,4.94
2495596,f,Greenwich Village,Manhattan,40.73598,-73.99751,Entire home/apt,2,199,5.00
2496301,t,Bushwick,Brooklyn,40.69573,-73.90954,Entire home/apt,4,120,4.62
2501809,f,Prospect-Lefferts Gardens,Brooklyn,40.6561,-73.9611,Private room,1,35,5.00
2508374,f,Jamaica,Queens,40.67111,-73.76824,Entire home/apt,2,150,4.34
2508745,t,Harlem,Manhattan,40.81654,-73.94383,Private room,2,100,4.83
2510394,f,Long Island City,Queens,40.74269,-73.95728,Entire home/apt,4,395,4.93
2513351,f,Astoria,Queens,40.76582,-73.92871,Private room,2,70,5.00
2515634,f,Woodside,Queens,40.74578,-73.89827,Private room,2,79,5.00
2516430,f,Astoria,Queens,40.75683,-73.91283,Private room,2,50,5.00
2517989,f,Lower East Side,Manhattan,40.72086,-73.99354,Entire home/apt,2,225,4.98
2518907,f,East Village,Manhattan,40.73062,-73.98937,Entire home/apt,4,245,4.00
2519770,f,Ditmars Steinway,Queens,40.77603,-73.918,Entire home/apt,4,150,4.00
2520075,f,Carroll Gardens,Brooklyn,40.68256,-74.00035,Entire home/apt,4,185,5.00
2521670,f,Crown Heights,Brooklyn,40.67571,-73.95161,Entire home/apt,2,60,3.50
2525956,f,Theater District,Manhattan,40.76038,-73.98196,Entire home/apt,4,129,5.00
2526152,f,Crown Heights,Brooklyn,40.67611,-73.96126,Private room,2,75,4.00
2529085,f,Carroll Gardens,Brooklyn,40.68374,-73.99134,Entire home/apt,4,215,5.00
2529842,f,Midtown,Manhattan,40.76426,-73.98017,Private room,4,250,0.00
2530057,f,Harlem,Manhattan,40.81927,-73.94631,Private room,2,99,0.00
2531865,f,Kips Bay,Manhattan,40.73979,-73.98238,Entire home/apt,4,210,4.90
2532068,f,Upper West Side,Manhattan,40.77929,-73.97787,Private room,1,65,0.00
2532443,f,Sunset Park,Brooklyn,40.637,-74.01144,Private room,2,57,4.90
2536005,f,Battery Park City,Manhattan,40.70643,-74.01636,Private room,2,500,4.88
2538248,t,Harlem,Manhattan,40.81504,-73.94111,Entire home/apt,4,135,4.61
2540173,f,Prospect Heights,Brooklyn,40.67487,-73.96791,Entire home/apt,10,550,4.95
2546363,f,Williamsburg,Brooklyn,40.72004,-73.95762,Private room,2,214,5.00
2551299,f,Cobble Hill,Brooklyn,40.68514,-73.99464,Entire home/apt,2,165,5.00
2551532,f,Bedford-Stuyvesant,Brooklyn,40.68616,-73.95592,Entire home/apt,6,152,4.33
2552606,f,Morningside Heights,Manhattan,40.80862,-73.95756,Entire home/apt,2,99,4.63
2554110,f,Gramercy,Manhattan,40.73237,-73.98288,Entire home/apt,2,130,5.00
2563611,t,Harlem,Manhattan,40.80131,-73.95617,Private room,2,156,4.82
2563764,f,Flatbush,Brooklyn,40.64576,-73.95871,Private room,1,30,0.00
2563997,f,Clinton Hill,Brooklyn,40.68502,-73.96384,Entire home/apt,7,595,4.86
2565087,f,Williamsburg,Brooklyn,40.70789,-73.94793,Private room,2,55,4.73
2569466,f,East Harlem,Manhattan,40.79731,-73.94231,Shared room,2,55,3.89
2569808,f,Williamsburg,Brooklyn,40.71051,-73.95897,Entire home/apt,2,90,4.88
2570561,f,Washington Heights,Manhattan,40.84437,-73.94344,Private room,3,89,4.50
2571224,f,Williamsburg,Brooklyn,40.72069,-73.95772,Entire home/apt,2,89,5.00
2571283,f,Upper West Side,Manhattan,40.78406,-73.97269,Entire home/apt,4,110,5.00
2574386,f,Chelsea,Manhattan,40.74284,-74.00691,Entire home/apt,2,275,5.00
2578731,f,Rockaway Beach,Queens,40.58474,-73.81319,Entire home/apt,4,140,4.50
2582812,f,Williamsburg,Brooklyn,40.7177,-73.95798,Private room,2,82,4.95
2584131,f,Upper East Side,Manhattan,40.77356,-73.9518,Entire home/apt,2,219,0.00
2584258,f,Bushwick,Brooklyn,40.69416,-73.92071,Private room,2,28,5.00
2586556,f,Bushwick,Brooklyn,40.684025,-73.909882,Private room,1,42,5.00
2586923,f,Flatbush,Brooklyn,40.6477,-73.96118,Private room,3,39,4.71
2590590,t,Bedford-Stuyvesant,Brooklyn,40.68713,-73.95666,Entire home/apt,4,100,4.71
2592533,f,Williamsburg,Brooklyn,40.71001,-73.95032,Private room,2,50,5.00
2592640,f,Bedford-Stuyvesant,Brooklyn,40.69135,-73.94694,Private room,2,30,4.00
2593478,f,Clinton Hill,Brooklyn,40.68235,-73.96592,Private room,1,50,4.88
2598087,f,Greenpoint,Brooklyn,40.72678,-73.95691,Private room,2,89,5.00
2599591,f,East Village,Manhattan,40.73162,-73.98738,Private room,2,174,0.00
2599963,f,Midtown,Manhattan,40.75384,-73.96722,Entire home/apt,3,99,4.86
2601464,f,Sunnyside,Queens,40.74341,-73.92158,Entire home/apt,2,149,4.94
2607583,f,Upper East Side,Manhattan,40.77096,-73.95539,Entire home/apt,2,100,4.50
2607741,f,Upper East Side,Manhattan,40.77073,-73.95714,Entire home/apt,2,115,5.00
2612035,f,Upper West Side,Manhattan,40.79576,-73.96258,Entire home/apt,4,90,0.00
2619549,f,Upper East Side,Manhattan,40.77322,-73.95624,Entire home/apt,2,145,5.00
2619802,f,Upper East Side,Manhattan,40.77131,-73.9571,Entire home/apt,3,147,5.00
2620068,f,Upper East Side,Manhattan,40.7707,-73.95735,Entire home/apt,2,119,4.50
2620837,t,Bushwick,Brooklyn,40.69894,-73.93823,Private room,1,65,4.60
2620856,t,Bushwick,Brooklyn,40.70083,-73.93822,Private room,1,65,5.00
2626457,f,Upper West Side,Manhattan,40.79860654,-73.96792856,Private room,2,82,4.89
2627940,f,Fort Greene,Brooklyn,40.68662,-73.96916,Entire home/apt,2,195,4.90
2629613,f,West Village,Manhattan,40.7376,-74.00066,Entire home/apt,2,299,4.94
2635078,f,Fort Greene,Brooklyn,40.68914,-73.97707,Private room,2,265,4.82
2636396,f,East Village,Manhattan,40.72877,-73.98566,Private room,2,120,5.00
2636532,f,Upper East Side,Manhattan,40.77093,-73.95625,Entire home/apt,2,146,4.20
2636731,f,Hell's Kitchen,Manhattan,40.76545,-73.98882,Private room,3,120,5.00
2637533,f,Ditmars Steinway,Queens,40.77703,-73.91756,Entire home/apt,5,83,4.89
2639521,f,East Flatbush,Brooklyn,40.65115,-73.9256,Private room,2,67,4.27
2641540,f,Bedford-Stuyvesant,Brooklyn,40.68259,-73.92357,Entire home/apt,3,79,4.06
2645558,f,Gramercy,Manhattan,40.73386,-73.98557,Entire home/apt,2,246,4.92
2649068,t,Sunnyside,Queens,40.74021,-73.92265,Private room,2,60,4.88
2653186,f,Upper East Side,Manhattan,40.77611,-73.94771,Entire home/apt,3,90,4.77
2653544,f,Crown Heights,Brooklyn,40.67698,-73.94684,Shared room,4,45,4.30
2657689,f,Harlem,Manhattan,40.81196,-73.94511,Shared room,2,100,0.00
2658349,f,Hell's Kitchen,Manhattan,40.7675,-73.98421,Private room,1,65,5.00
2659448,f,Bedford-Stuyvesant,Brooklyn,40.68774,-73.93654,Entire home/apt,2,93,4.10
2659477,f,East Harlem,Manhattan,40.79168,-73.94224,Entire home/apt,3,140,4.00
2659732,f,Greenpoint,Brooklyn,40.72702,-73.94853,Private room,1,54,4.54
2660576,f,Clinton Hill,Brooklyn,40.69286,-73.96779,Shared room,1,40,4.57
