host_is_superhost,neighborhood,borough,room_type,accommodates,price,review_scores_location,review_scores_rating
f,Gowanus,Brooklyn,Private room,1,45,5.00,4.86
f,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt,4,123,4.50,5.00
f,South Slope,Brooklyn,Entire home/apt,4,224,5.00,5.00
f,Ridgewood,Queens,Private room,1,49,5.00,5.00
f,East Village,Manhattan,Entire home/apt,3,301,0.00,0.00
f,Upper East Side,Manhattan,Entire home/apt,3,158,5.00,5.00
f,Harlem,Manhattan,Private room,2,70,4.67,4.67
f,Mount Hope,Bronx,Private room,4,81,4.44,4.82
f,Jackson Heights,Queens,Private room,2,49,4.89,4.96
t,Williamsburg,Brooklyn,Entire home/apt,2,140,4.90,4.87
f,East Harlem,Manhattan,Entire home/apt,2,298,0.00,0.00
f,Windsor Terrace,Brooklyn,Entire home/apt,8,300,0.00,0.00
f,Jamaica,Queens,Private room,1,53,4.72,4.64
f,Harlem,Manhattan,Private room,2,100,0.00,0.00
f,Williamsburg,Brooklyn,Entire home/apt,2,120,0.00,0.00
f,Kips Bay,Manhattan,Private room,2,90,4.88,4.12
f,Canarsie,Brooklyn,Private room,2,75,4.80,4.80
f,Harlem,Manhattan,Entire home/apt,2,150,4.81,4.88
f,Washington Heights,Manhattan,Entire home/apt,2,100,4.33,4.33
f,Mott Haven,Bronx,Entire home/apt,15,297,5.00,5.00
f,Williamsburg,Brooklyn,Entire home/apt,2,140,5.00,5.00
f,Morningside Heights,Manhattan,Private room,1,30,0.00,0.00
f,Ridgewood,Queens,Entire home/apt,3,65,4.00,4.50
f,Williamsburg,Brooklyn,Entire home/apt,2,220,0.00,0.00
f,Crown Heights,Brooklyn,Entire home/apt,3,100,3.67,4.00
f,Harlem,Manhattan,Entire home/apt,2,115,4.77,4.96
f,Fordham,Bronx,Entire home/apt,4,130,4.50,4.83
f,Harlem,Manhattan,Private room,2,65,4.65,4.71
t,Greenpoint,Brooklyn,Entire home/apt,4,220,4.65,4.83
f,Washington Heights,Manhattan,Entire home/apt,4,80,3.67,4.67
f,Brooklyn Heights,Brooklyn,Entire home/apt,2,200,0.00,0.00
f,Chinatown,Manhattan,Entire home/apt,2,175,4.50,5.00
f,NoHo,Manhattan,Entire home/apt,2,140,5.00,5.00
f,Washington Heights,Manhattan,Private room,2,60,4.88,4.75
t,Theater District,Manhattan,Hotel room,2,421,0.00,0.00
f,Williamsburg,Brooklyn,Private room,2,60,4.79,4.54
f,Williamsburg,Brooklyn,Entire home/apt,2,225,4.71,4.57
f,Harlem,Manhattan,Entire home/apt,2,129,4.50,4.00
f,Upper West Side,Manhattan,Entire home/apt,3,206,0.00,0.00
f,Canarsie,Brooklyn,Entire home/apt,4,120,4.59,4.55
f,Chinatown,Manhattan,Private room,1,100,5.00,5.00
t,Williamsburg,Brooklyn,Private room,2,121,4.97,4.95
t,Williamsburg,Brooklyn,Entire home/apt,4,200,4.95,4.93
f,Harlem,Manhattan,Private room,2,70,4.63,4.63
f,Crown Heights,Brooklyn,Private room,2,80,5.00,4.50
f,Long Island City,Queens,Entire home/apt,2,258,5.00,1.00
f,Clinton Hill,Brooklyn,Entire home/apt,4,204,4.83,4.84
f,Harlem,Manhattan,Entire home/apt,4,250,5.00,5.00
f,Canarsie,Brooklyn,Private room,2,70,4.89,4.61
t,Harlem,Manhattan,Private room,2,71,4.74,4.82
f,Greenpoint,Brooklyn,Private room,1,59,5.00,5.00
f,Williamsburg,Brooklyn,Private room,1,145,0.00,0.00
f,Upper West Side,Manhattan,Entire home/apt,4,304,0.00,0.00
f,Crown Heights,Brooklyn,Private room,2,44,3.00,1.00
t,Springfield Gardens,Queens,Private room,2,35,4.47,4.66
f,Crown Heights,Brooklyn,Private room,2,60,5.00,5.00
f,Crown Heights,Brooklyn,Entire home/apt,3,250,5.00,5.00
f,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt,3,161,0.00,0.00
t,Harlem,Manhattan,Entire home/apt,2,357,4.81,4.85
t,Canarsie,Brooklyn,Entire home/apt,2,106,5.00,5.00
t,Harlem,Manhattan,Private room,1,54,4.80,4.98
f,Kensington,Brooklyn,Private room,2,39,4.33,4.33
f,Harlem,Manhattan,Private room,2,80,0.00,0.00
f,Springfield Gardens,Queens,Private room,1,140,0.00,0.00
f,Midtown,Manhattan,Entire home/apt,4,459,0.00,0.00
f,Harlem,Manhattan,Entire home/apt,10,518,4.67,4.50
f,Crown Heights,Brooklyn,Entire home/apt,8,200,4.74,4.52
f,Kips Bay,Manhattan,Entire home/apt,2,139,5.00,5.00
f,South Ozone Park,Queens,Entire home/apt,4,175,4.50,4.75
f,Williamsburg,Brooklyn,Entire home/apt,3,100,5.00,5.00
f,Morris Heights,Bronx,Private room,2,40,4.00,4.00
f,Jackson Heights,Queens,Private room,1,700,0.00,0.00
f,Harlem,Manhattan,Entire home/apt,2,350,4.83,4.71
f,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt,4,150,4.50,4.50
f,Crown Heights,Brooklyn,Private room,2,68,5.00,5.00
f,Crown Heights,Brooklyn,Private room,2,44,3.94,3.83
f,Wakefield,Bronx,Entire home/apt,2,69,0.00,0.00
f,Washington Heights,Manhattan,Private room,1,55,4.78,4.78
t,Fort Greene,Brooklyn,Entire home/apt,2,198,4.91,4.82
f,Washington Heights,Manhattan,Entire home/apt,2,70,4.62,4.81
f,Greenpoint,Brooklyn,Entire home/apt,4,180,4.97,4.91
t,Financial District,Manhattan,Private room,2,239,4.86,4.93
f,Williamsburg,Brooklyn,Private room,2,65,0.00,0.00
f,Williamsburg,Brooklyn,Private room,2,79,4.71,4.81
t,Ridgewood,Queens,Private room,1,37,0.00,0.00
t,Rosedale,Queens,Entire home/apt,6,274,4.75,5.00
f,Longwood,Bronx,Private room,2,75,4.57,4.86
f,Ozone Park,Queens,Entire home/apt,4,170,5.00,5.00
t,Pelham Gardens,Bronx,Private room,1,43,4.83,4.89
f,Crown Heights,Brooklyn,Private room,1,40,5.00,5.00
f,Williamsburg,Brooklyn,Private room,1,62,4.86,4.86
t,Harlem,Manhattan,Entire home/apt,5,300,4.82,4.82
f,Williamsburg,Brooklyn,Entire home/apt,4,200,5.00,5.00
f,East Village,Manhattan,Entire home/apt,2,306,0.00,0.00
t,East Elmhurst,Queens,Entire home/apt,3,80,4.92,4.91
f,Theater District,Manhattan,Private room,2,185,0.00,0.00
f,Kensington,Brooklyn,Shared room,1,60,5.00,5.00
f,Carroll Gardens,Brooklyn,Entire home/apt,4,302,0.00,0.00
f,East New York,Brooklyn,Private room,2,96,3.00,3.00
f,Williamsburg,Brooklyn,Entire home/apt,2,200,0.00,0.00
t,Greenpoint,Brooklyn,Entire home/apt,3,278,5.00,4.93
f,Columbia St,Brooklyn,Entire home/apt,3,150,4.71,4.71
f,Harlem,Manhattan,Entire home/apt,4,185,0.00,0.00
f,Sheepshead Bay,Brooklyn,Entire home/apt,8,247,0.00,0.00
f,Morningside Heights,Manhattan,Private room,1,65,4.93,4.95
f,Ditmars Steinway,Queens,Private room,2,70,5.00,4.75
f,Financial District,Manhattan,Private room,1,84,0.00,0.00
t,Harlem,Manhattan,Private room,1,102,4.79,4.89
f,Washington Heights,Manhattan,Private room,2,175,4.94,4.94
f,Clinton Hill,Brooklyn,Private room,3,139,4.88,4.69
f,Kips Bay,Manhattan,Private room,2,117,5.00,4.50
t,Washington Heights,Manhattan,Private room,1,105,4.00,5.00
t,South Slope,Brooklyn,Private room,1,43,5.00,4.67
f,Maspeth,Queens,Entire home/apt,2,88,4.43,4.86
f,Williamsburg,Brooklyn,Private room,1,50,5.00,5.00
f,Williamsburg,Brooklyn,Private room,2,109,5.00,5.00
t,Harlem,Manhattan,Entire home/apt,4,180,4.67,4.89
t,Fort Greene,Brooklyn,Entire home/apt,5,250,4.95,4.81
f,Washington Heights,Manhattan,Private room,2,71,4.83,5.00
t,Washington Heights,Manhattan,Entire home/apt,10,262,4.63,4.77
t,Washington Heights,Manhattan,Private room,2,79,4.79,4.84
f,Morningside Heights,Manhattan,Private room,2,70,0.00,0.00
f,Sheepshead Bay,Brooklyn,Entire home/apt,4,342,5.00,5.00
f,Greenpoint,Brooklyn,Entire home/apt,2,150,0.00,0.00
f,Crown Heights,Brooklyn,Private room,1,42,4.33,4.67
f,Financial District,Manhattan,Entire home/apt,3,403,5.00,5.00
f,Williamsburg,Brooklyn,Private room,2,61,4.50,5.00
f,Richmond Hill,Queens,Private room,1,90,5.00,5.00
t,Columbia St,Brooklyn,Entire home/apt,4,240,5.00,5.00
f,Jackson Heights,Queens,Entire home/apt,1,80,0.00,0.00
t,Williamsburg,Brooklyn,Entire home/apt,6,403,4.96,4.86
f,Mount Hope,Bronx,Private room,1,53,4.66,4.87
t,Harlem,Manhattan,Entire home/apt,2,136,4.72,4.72
t,Bay Ridge,Brooklyn,Private room,1,64,4.87,4.91
f,Fordham,Bronx,Private room,2,45,4.47,4.35
f,East Elmhurst,Queens,Private room,4,120,5.00,5.00
f,Williamsburg,Brooklyn,Entire home/apt,6,380,4.84,4.87
f,Morningside Heights,Manhattan,Entire home/apt,4,290,0.00,0.00
f,Upper East Side,Manhattan,Entire home/apt,2,309,5.00,5.00
t,Crown Heights,Brooklyn,Entire home/apt,6,88,4.30,4.75
f,Williamsburg,Brooklyn,Private room,2,110,5.00,5.00
f,Fort Greene,Brooklyn,Entire home/apt,4,184,4.96,4.75
f,Gowanus,Brooklyn,Private room,2,49,3.00,4.00
f,Concourse,Bronx,Entire home/apt,2,104,4.80,4.30
f,Fort Greene,Brooklyn,Entire home/apt,2,250,0.00,0.00
f,Crown Heights,Brooklyn,Entire home/apt,6,300,5.00,4.83
f,Kips Bay,Manhattan,Entire home/apt,4,156,0.00,0.00
t,Financial District,Manhattan,Private room,2,239,5.00,4.40
f,Williamsburg,Brooklyn,Entire home/apt,4,150,5.00,5.00
f,Prince's Bay,Staten Island,Entire home/apt,4,650,0.00,0.00
t,Manhattan Beach,Brooklyn,Private room,2,79,4.85,4.90
f,Harlem,Manhattan,Entire home/apt,2,70,5.00,5.00
f,Kips Bay,Manhattan,Entire home/apt,4,128,5.00,4.60
t,Clinton Hill,Brooklyn,Entire home/apt,2,140,4.76,4.68
f,Midtown,Manhattan,Private room,2,89,4.17,3.67
f,Midtown,Manhattan,Private room,4,508,0.00,0.00
f,Morningside Heights,Manhattan,Private room,1,60,0.00,0.00
t,Kensington,Brooklyn,Entire home/apt,6,130,5.00,2.00
f,Greenpoint,Brooklyn,Entire home/apt,2,100,5.00,4.79
t,Springfield Gardens,Queens,Private room,4,55,0.00,0.00
f,Sheepshead Bay,Brooklyn,Private room,2,145,1.00,1.00
f,Williamsburg,Brooklyn,Private room,1,70,5.00,5.00
f,Columbia St,Brooklyn,Entire home/apt,2,115,4.64,4.50
f,Murray Hill,Manhattan,Entire home/apt,2,172,0.00,0.00
f,Throgs Neck,Bronx,Private room,2,60,4.54,4.38
f,Chelsea,Manhattan,Entire home/apt,2,243,5.00,5.00
f,Midtown,Manhattan,Entire home/apt,4,364,0.00,0.00
f,Williamsburg,Brooklyn,Shared room,2,57,5.00,4.86
f,Bayside,Queens,Entire home/apt,6,313,4.72,4.59
f,Harlem,Manhattan,Entire home/apt,9,450,5.00,5.00
f,East Village,Manhattan,Private room,1,106,4.72,4.72
f,Harlem,Manhattan,Private room,2,150,2.00,1.00
f,Williamsburg,Brooklyn,Entire home/apt,6,600,4.91,4.64
t,Springfield Gardens,Queens,Private room,2,45,4.65,4.74
t,Williamsburg,Brooklyn,Entire home/apt,4,243,5.00,4.91
t,Washington Heights,Manhattan,Entire home/apt,2,130,4.67,4.77
t,Springfield Gardens,Queens,Private room,2,100,4.86,4.57
t,Financial District,Manhattan,Private room,2,239,4.91,4.64
f,Crown Heights,Brooklyn,Private room,2,300,5.00,5.00
t,East Village,Manhattan,Entire home/apt,4,599,5.00,5.00
t,Fort Greene,Brooklyn,Entire home/apt,4,170,4.98,4.93
t,Kips Bay,Manhattan,Private room,2,169,4.00,5.00
t,Sunnyside,Queens,Entire home/apt,4,110,5.00,4.88
f,Flushing,Queens,Private room,1,40,4.17,4.22
t,SoHo,Manhattan,Entire home/apt,4,366,4.99,4.83
f,Williamsburg,Brooklyn,Private room,2,65,0.00,0.00
t,Middle Village,Queens,Entire home/apt,4,130,4.44,4.34
t,Crown Heights,Brooklyn,Private room,2,250,5.00,4.60
f,Williamsburg,Brooklyn,Shared room,1,60,4.88,4.63
f,Mott Haven,Bronx,Private room,1,45,4.00,4.54
f,Williamsburg,Brooklyn,Entire home/apt,2,156,4.94,4.81
f,Ditmars Steinway,Queens,Private room,2,72,4.86,4.69
f,Harlem,Manhattan,Private room,1,95,0.00,0.00
f,Washington Heights,Manhattan,Private room,2,75,5.00,5.00
f,Theater District,Manhattan,Private room,2,189,4.73,4.23
f,Upper West Side,Manhattan,Entire home/apt,1,75,3.67,4.00
t,Williamsburg,Brooklyn,Entire home/apt,4,300,4.97,4.82
f,Flushing,Queens,Private room,2,67,4.38,4.63
f,Sunnyside,Queens,Entire home/apt,8,800,0.00,0.00
f,Gowanus,Brooklyn,Entire home/apt,11,284,4.45,4.77
f,Crown Heights,Brooklyn,Entire home/apt,4,110,5.00,4.67
f,Washington Heights,Manhattan,Private room,4,80,3.50,5.00
f,West Village,Manhattan,Entire home/apt,2,149,5.00,5.00
f,Harlem,Manhattan,Private room,3,135,4.72,4.81
f,Ridgewood,Queens,Private room,1,69,0.00,0.00
f,Morningside Heights,Manhattan,Private room,2,68,5.00,4.00
f,Chinatown,Manhattan,Entire home/apt,8,325,4.50,4.88
f,Williamsburg,Brooklyn,Shared room,2,60,4.78,4.67
f,Williamsburg,Brooklyn,Shared room,2,60,5.00,4.22
f,Kips Bay,Manhattan,Entire home/apt,3,131,4.00,3.80
t,Harlem,Manhattan,Entire home/apt,2,134,4.85,4.84
f,Harlem,Manhattan,Entire home/apt,4,300,4.91,4.91
f,Williamsburg,Brooklyn,Private room,2,80,0.00,0.00
f,Harlem,Manhattan,Private room,1,35,4.48,4.68
f,Harlem,Manhattan,Shared room,1,65,5.00,5.00
t,Jamaica,Queens,Entire home/apt,15,355,4.65,4.76
f,Washington Heights,Manhattan,Private room,1,40,4.81,4.88
f,Prospect-Lefferts Gardens,Brooklyn,Private room,2,70,0.00,0.00
f,Financial District,Manhattan,Entire home/apt,2,127,5.00,5.00
f,Williamsburg,Brooklyn,Private room,2,40,5.00,5.00
f,Midtown,Manhattan,Entire home/apt,4,392,0.00,0.00
f,Washington Heights,Manhattan,Private room,2,42,4.51,4.60
f,Williamsburg,Brooklyn,Entire home/apt,2,175,5.00,4.50
t,East Harlem,Manhattan,Private room,1,101,4.85,4.95
f,University Heights,Bronx,Private room,1,40,4.52,4.91
t,Jamaica,Queens,Private room,2,66,4.67,4.89
f,Crown Heights,Brooklyn,Entire home/apt,5,110,4.40,5.00
f,Crown Heights,Brooklyn,Private room,2,70,4.81,4.77
f,West Village,Manhattan,Entire home/apt,2,360,0.00,0.00
t,Williamsburg,Brooklyn,Entire home/apt,4,250,4.96,4.83
f,Kips Bay,Manhattan,Entire home/apt,3,200,0.00,0.00
f,Woodlawn,Bronx,Entire home/apt,2,92,0.00,0.00
f,Kips Bay,Manhattan,Private room,2,80,5.00,5.00
f,Williamsburg,Brooklyn,Entire home/apt,1,71,4.88,4.80
t,Queens Village,Queens,Private room,2,100,4.29,4.86
f,Canarsie,Brooklyn,Private room,2,75,4.43,5.00
f,Crown Heights,Brooklyn,Private room,1,41,3.00,4.33
f,Crown Heights,Brooklyn,Entire home/apt,2,184,0.00,0.00
f,Chelsea,Manhattan,Entire home/apt,2,237,0.00,0.00
t,Financial District,Manhattan,Private room,4,239,4.85,4.76
t,Williamsburg,Brooklyn,Private room,2,102,5.00,4.77
t,Williamsburg,Brooklyn,Private room,2,78,4.80,4.80
t,Harlem,Manhattan,Private room,1,85,4.76,4.62
f,Williamsburg,Brooklyn,Entire home/apt,1,125,4.98,4.73
f,West Village,Manhattan,Entire home/apt,4,320,4.50,4.00
f,Williamsburg,Brooklyn,Private room,2,65,5.00,5.00
f,Washington Heights,Manhattan,Private room,2,70,4.67,4.50
f,Kips Bay,Manhattan,Entire home/apt,3,150,4.95,4.59
f,Hell's Kitchen,Manhattan,Entire home/apt,2,70,4.60,4.40
f,Upper West Side,Manhattan,Entire home/apt,2,70,4.74,4.19
t,Midtown,Manhattan,Entire home/apt,5,195,4.89,4.70
f,Washington Heights,Manhattan,Private room,1,37,5.00,5.00
f,Williamsburg,Brooklyn,Entire home/apt,3,125,5.00,5.00
f,Arverne,Queens,Private room,2,353,0.00,0.00
f,Kips Bay,Manhattan,Entire home/apt,2,217,4.90,4.70
f,Ditmars Steinway,Queens,Entire home/apt,2,78,5.00,5.00
f,Williamsburg,Brooklyn,Private room,1,80,5.00,5.00
f,Morningside Heights,Manhattan,Private room,1,65,4.80,4.20
f,Fresh Meadows,Queens,Entire home/apt,6,115,4.83,4.17
f,Ditmars Steinway,Queens,Private room,2,132,4.78,4.78
f,Bay Ridge,Brooklyn,Private room,1,35,4.60,4.60
f,Hell's Kitchen,Manhattan,Entire home/apt,2,283,0.00,0.00
f,Kips Bay,Manhattan,Entire home/apt,3,131,4.33,4.00
f,Ridgewood,Queens,Entire home/apt,7,170,4.00,2.00
f,Chinatown,Manhattan,Entire home/apt,2,115,4.88,4.84
f,Clinton Hill,Brooklyn,Private room,2,120,5.00,4.50
f,Harlem,Manhattan,Entire home/apt,2,100,4.94,4.56
f,Washington Heights,Manhattan,Entire home/apt,3,181,4.79,5.00
f,Chelsea,Manhattan,Entire home/apt,4,487,0.00,0.00
f,Harlem,Manhattan,Private room,1,300,3.00,5.00
f,Fort Greene,Brooklyn,Entire home/apt,2,200,5.00,4.75
f,Jackson Heights,Queens,Private room,3,83,4.83,5.00
f,Jamaica,Queens,Private room,2,81,0.00,0.00
t,Greenpoint,Brooklyn,Entire home/apt,4,220,4.68,4.90
f,Williamsburg,Brooklyn,Private room,2,45,4.57,4.36
f,Two Bridges,Manhattan,Entire home/apt,2,300,4.68,4.73
f,Kips Bay,Manhattan,Entire home/apt,3,144,4.60,4.00
f,Williamsburg,Brooklyn,Entire home/apt,2,120,4.00,5.00
f,Greenpoint,Brooklyn,Private room,2,121,4.86,4.71
f,Jamaica,Queens,Private room,2,75,3.88,4.19
f,Hell's Kitchen,Manhattan,Entire home/apt,4,388,0.00,0.00
f,Theater District,Manhattan,Entire home/apt,12,1105,0.00,0.00
f,Columbia St,Brooklyn,Entire home/apt,5,178,5.00,5.00
f,Clinton Hill,Brooklyn,Private room,2,90,5.00,5.00
f,Chelsea,Manhattan,Entire home/apt,4,766,0.00,0.00
f,Clinton Hill,Brooklyn,Private room,2,78,5.00,5.00
f,Brownsville,Brooklyn,Shared room,2,50,3.25,4.25
f,Sunset Park,Brooklyn,Entire home/apt,5,129,4.56,4.68
f,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt,4,119,5.00,5.00
t,Wakefield,Bronx,Private room,2,75,4.85,4.91
t,Financial District,Manhattan,Private room,4,239,4.88,4.80
t,Crown Heights,Brooklyn,Entire home/apt,4,156,4.80,4.85
f,Flushing,Queens,Entire home/apt,3,165,5.00,5.00
f,Flushing,Queens,Private room,2,59,4.80,4.53
t,Fort Greene,Brooklyn,Entire home/apt,8,585,4.93,4.87
f,Upper West Side,Manhattan,Entire home/apt,2,198,0.00,0.00
t,Clinton Hill,Brooklyn,Private room,2,58,4.79,4.85
f,Kips Bay,Manhattan,Entire home/apt,3,120,0.00,0.00
f,Boerum Hill,Brooklyn,Entire home/apt,2,439,0.00,0.00
f,Murray Hill,Manhattan,Entire home/apt,2,165,5.00,5.00
f,Harlem,Manhattan,Private room,2,85,4.86,4.71
f,Bronxdale,Bronx,Private room,2,69,4.85,5.00
t,Chinatown,Manhattan,Entire home/apt,3,115,4.50,5.00
f,Brownsville,Brooklyn,Shared room,2,55,3.33,2.67
f,Chelsea,Manhattan,Entire home/apt,4,300,4.95,4.79
t,Bay Ridge,Brooklyn,Entire home/apt,4,150,4.79,4.96
f,Tribeca,Manhattan,Entire home/apt,2,620,0.00,0.00
f,Stuyvesant Town,Manhattan,Entire home/apt,4,249,0.00,0.00
f,Rosedale,Queens,Private room,2,73,4.50,5.00
f,Washington Heights,Manhattan,Private room,2,102,4.82,4.91
t,Harlem,Manhattan,Entire home/apt,2,185,4.80,4.91
f,Williamsburg,Brooklyn,Entire home/apt,2,212,5.00,5.00
f,Kips Bay,Manhattan,Entire home/apt,3,120,0.00,0.00
f,Morningside Heights,Manhattan,Private room,1,50,5.00,4.00
f,Williamsburg,Brooklyn,Private room,2,50,5.00,4.22
f,Morningside Heights,Manhattan,Entire home/apt,4,94,5.00,4.00
f,Crown Heights,Brooklyn,Entire home/apt,2,160,0.00,0.00
f,Woodside,Queens,Shared room,2,135,5.00,4.67
f,Kips Bay,Manhattan,Entire home/apt,4,133,4.67,4.67
f,East Harlem,Manhattan,Entire home/apt,2,462,0.00,0.00
f,Midtown,Manhattan,Private room,2,1337,0.00,0.00
t,East New York,Brooklyn,Private room,2,65,5.00,5.00
f,Financial District,Manhattan,Private room,2,291,0.00,0.00
f,Chinatown,Manhattan,Private room,8,2407,0.00,0.00
f,Harlem,Manhattan,Entire home/apt,4,200,5.00,5.00
f,Financial District,Manhattan,Entire home/apt,3,160,5.00,4.50
t,East New York,Brooklyn,Entire home/apt,5,174,4.67,5.00
f,East New York,Brooklyn,Private room,2,46,4.29,4.64
f,Pelham Gardens,Bronx,Private room,1,45,5.00,4.40
f,Bronxdale,Bronx,Private room,2,40,4.60,4.78
f,Ditmars Steinway,Queens,Entire home/apt,4,175,5.00,4.78
t,Chinatown,Manhattan,Entire home/apt,4,177,4.81,4.80
t,Lower East Side,Manhattan,Entire home/apt,2,223,4.91,4.93
t,East Harlem,Manhattan,Private room,2,110,4.54,4.65
t,East Flatbush,Brooklyn,Private room,1,46,4.67,5.00
f,Clinton Hill,Brooklyn,Private room,2,70,0.00,0.00
f,Jackson Heights,Queens,Entire home/apt,3,155,5.00,5.00
f,Williamsburg,Brooklyn,Entire home/apt,3,90,0.00,0.00
t,Fort Greene,Brooklyn,Private room,2,205,4.94,4.88
f,Sheepshead Bay,Brooklyn,Entire home/apt,6,226,4.77,4.63
t,Williamsburg,Brooklyn,Private room,2,70,4.92,5.00
f,East Elmhurst,Queens,Private room,2,55,4.67,4.78
f,Theater District,Manhattan,Entire home/apt,3,120,0.00,0.00
f,Williamsburg,Brooklyn,Entire home/apt,2,164,5.00,5.00
f,Williamsburg,Brooklyn,Entire home/apt,6,314,5.00,5.00
f,Jamaica,Queens,Entire home/apt,5,220,5.00,5.00
t,Ridgewood,Queens,Entire home/apt,4,189,4.63,4.80
f,Clinton Hill,Brooklyn,Entire home/apt,4,302,5.00,5.00
t,Williamsburg,Brooklyn,Entire home/apt,2,187,5.00,4.95
t,Gowanus,Brooklyn,Entire home/apt,4,700,0.00,0.00
f,West Village,Manhattan,Entire home/apt,3,160,5.00,5.00
t,Bedford-Stuyvesant,Brooklyn,Private room,2,80,4.68,4.91
f,SoHo,Manhattan,Entire home/apt,4,175,5.00,5.00
f,East Harlem,Manhattan,Private room,3,60,4.05,3.68
f,Midland Beach,Staten Island,Entire home/apt,8,150,4.80,4.72
t,Murray Hill,Manhattan,Entire home/apt,8,1620,4.93,4.93
f,West Village,Manhattan,Entire home/apt,2,150,0.00,0.00
f,Harlem,Manhattan,Private room,1,40,0.00,0.00
f,Hell's Kitchen,Manhattan,Entire home/apt,2,214,0.00,0.00
t,Nolita,Manhattan,Entire home/apt,6,700,4.97,4.69
f,Hell's Kitchen,Manhattan,Entire home/apt,2,338,0.00,0.00
f,Fort Greene,Brooklyn,Entire home/apt,2,165,5.00,5.00
f,Columbia St,Brooklyn,Entire home/apt,6,450,0.00,0.00
f,Williamsburg,Brooklyn,Private room,2,95,4.50,5.00
f,Crown Heights,Brooklyn,Private room,2,60,4.40,4.60
f,Chinatown,Manhattan,Entire home/apt,4,189,5.00,5.00
f,Parkchester,Bronx,Private room,1,35,5.00,5.00
f,Kips Bay,Manhattan,Entire home/apt,4,161,5.00,5.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,4,110,4.64,4.70
f,Bushwick,Brooklyn,Private room,2,46,4.50,5.00
f,St. Albans,Queens,Entire home/apt,4,65,0.00,0.00
f,Longwood,Bronx,Private room,2,95,4.18,4.55
f,West Village,Manhattan,Entire home/apt,2,388,0.00,0.00
f,Crown Heights,Brooklyn,Entire home/apt,3,100,4.33,4.67
f,Woodside,Queens,Private room,1,125,4.89,5.00
f,Washington Heights,Manhattan,Private room,2,55,4.89,4.88
f,Queens Village,Queens,Private room,2,48,5.00,5.00
f,Chelsea,Manhattan,Entire home/apt,2,115,4.75,4.00
f,Midtown,Manhattan,Entire home/apt,2,192,0.00,0.00
f,Crown Heights,Brooklyn,Entire home/apt,3,150,5.00,5.00
f,Chelsea,Manhattan,Entire home/apt,2,108,0.00,0.00
f,Hell's Kitchen,Manhattan,Private room,1,72,5.00,5.00
f,Williamsburg,Brooklyn,Private room,2,95,0.00,0.00
f,Bellerose,Queens,Private room,2,153,0.00,0.00
t,Sunnyside,Queens,Entire home/apt,2,60,5.00,5.00
t,Clinton Hill,Brooklyn,Entire home/apt,4,268,4.95,4.88
f,Greenpoint,Brooklyn,Entire home/apt,6,151,5.00,3.00
f,Chinatown,Manhattan,Entire home/apt,4,300,4.40,4.60
f,Ditmars Steinway,Queens,Private room,1,65,4.83,4.67
f,Ridgewood,Queens,Entire home/apt,4,222,4.71,5.00
f,East New York,Brooklyn,Private room,2,50,4.17,4.65
t,Mott Haven,Bronx,Entire home/apt,4,95,4.39,4.78
t,Williamsburg,Brooklyn,Entire home/apt,2,157,4.90,4.92
f,SoHo,Manhattan,Entire home/apt,2,278,0.00,0.00
f,Throgs Neck,Bronx,Entire home/apt,2,185,0.00,0.00
t,Dongan Hills,Staten Island,Entire home/apt,4,110,4.91,4.91
f,Harlem,Manhattan,Entire home/apt,9,450,0.00,0.00
f,Williamsburg,Brooklyn,Entire home/apt,3,300,4.72,4.67
t,East New York,Brooklyn,Private room,1,35,4.28,4.66
